Vertragsnummer,Vertragsbeginn,Vertragsende,Vertragsstatus
4699,2020-07-18,2021-07-18,abgelaufen
4700,2020-07-19,2021-07-19,gekündigt
4701,2020-07-20,,aktiv
4702,2020-07-21,2021-07-21,abgelaufen
4703,2020-07-22,2021-07-22,gekündigt
4704,2020-07-23,,aktiv
4705,2020-07-24,2021-07-24,abgelaufen
4706,2020-07-25,2021-07-25,gekündigt
4707,2020-07-26,,aktiv
4708,2020-07-27,2021-07-27,abgelaufen
4709,2020-07-28,2021-07-28,gekündigt
4710,2020-07-29,,aktiv
4711,2020-07-30,2021-07-30,abgelaufen
4712,2020-07-31,2021-07-31,gekündigt
4713,2020-08-01,,aktiv
4714,2020-08-02,2021-08-02,abgelaufen
4715,2020-08-03,2021-08-03,gekündigt
4716,2020-08-04,,aktiv
4717,2020-08-05,2021-08-05,abgelaufen
4718,2020-08-06,2021-08-06,gekündigt
4719,2020-08-07,,aktiv
4720,2020-08-08,2021-08-08,abgelaufen
4721,2020-08-09,2021-08-09,gekündigt
4722,2020-08-10,,aktiv
4723,2020-08-11,2021-08-11,abgelaufen
4724,2020-08-12,2021-08-12,gekündigt
4725,2020-08-13,,aktiv
4726,2020-08-14,2021-08-14,abgelaufen
4727,2020-08-15,2021-08-15,gekündigt
4728,2020-08-16,,aktiv
4729,2020-08-17,2021-08-17,abgelaufen
4730,2020-08-18,2021-08-18,gekündigt
4731,2020-08-19,,aktiv
4732,2020-08-20,2021-08-20,abgelaufen
4733,2020-08-21,2021-08-21,gekündigt
4734,2020-08-22,,aktiv
4735,2020-08-23,2021-08-23,abgelaufen
4736,2020-08-24,2021-08-24,gekündigt
4737,2020-08-25,,aktiv
4738,2020-08-26,2021-08-26,abgelaufen
4739,2020-08-27,2021-08-27,gekündigt
4740,2020-08-28,,aktiv
4741,2020-08-29,2021-08-29,abgelaufen
4742,2020-08-30,2021-08-30,gekündigt
4743,2020-08-31,,aktiv
4744,2020-09-01,2021-09-01,abgelaufen
4745,2020-09-02,2021-09-02,gekündigt
4746,2020-09-03,,aktiv
4747,2020-09-04,2021-09-04,abgelaufen
4748,2020-09-05,2021-09-05,gekündigt
4749,2020-09-06,,aktiv
4750,2020-09-07,2021-09-07,abgelaufen
4751,2020-09-08,2021-09-08,gekündigt
4752,2020-09-09,,aktiv
4753,2020-09-10,2021-09-10,abgelaufen
4754,2020-09-11,2021-09-11,gekündigt
4755,2020-09-12,,aktiv
4756,2020-09-13,2021-09-13,abgelaufen
4757,2020-09-14,2021-09-14,gekündigt
4758,2020-09-15,,aktiv
4759,2020-09-16,2021-09-16,abgelaufen
4760,2020-09-17,2021-09-17,gekündigt
4761,2020-09-18,,aktiv
4762,2020-09-19,2021-09-19,abgelaufen
4763,2020-09-20,2021-09-20,gekündigt
4764,2020-09-21,,aktiv
4765,2020-09-22,2021-09-22,abgelaufen
4766,2020-09-23,2021-09-23,gekündigt
4767,2020-09-24,,aktiv
4768,2020-09-25,2021-09-25,abgelaufen
4769,2020-09-26,2021-09-26,gekündigt
4770,2020-09-27,,aktiv
4771,2020-09-28,2021-09-28,abgelaufen
4772,2020-09-29,2021-09-29,gekündigt
4773,2020-09-30,,aktiv
4774,2020-10-01,2021-10-01,abgelaufen
4775,2020-10-02,2021-10-02,gekündigt
4776,2020-10-03,,aktiv
4777,2020-10-04,2021-10-04,abgelaufen
4778,2020-10-05,2021-10-05,gekündigt
4779,2020-10-06,,aktiv
4780,2020-10-07,2021-10-07,abgelaufen
4781,2020-10-08,2021-10-08,gekündigt
4782,2020-10-09,,aktiv
4783,2020-10-10,2021-10-10,abgelaufen
4784,2020-10-11,2021-10-11,gekündigt
4785,2020-10-12,,aktiv
4786,2020-10-13,2021-10-13,abgelaufen
4787,2020-10-14,2021-10-14,gekündigt
4788,2020-10-15,,aktiv
4789,2020-10-16,2021-10-16,abgelaufen
4790,2020-10-17,2021-10-17,gekündigt
4791,2020-10-18,,aktiv
4792,2020-10-19,2021-10-19,abgelaufen
4793,2020-10-20,2021-10-20,gekündigt
4794,2020-10-21,,aktiv
4795,2020-10-22,2021-10-22,abgelaufen
4796,2020-10-23,2021-10-23,gekündigt
4797,2020-10-24,,aktiv
4798,2020-10-25,2021-10-25,abgelaufen
4799,2020-10-26,2021-10-26,gekündigt
4800,2020-10-27,,aktiv
4801,2020-10-28,2021-10-28,abgelaufen
4802,2020-10-29,2021-10-29,gekündigt
4803,2020-10-30,,aktiv
4804,2020-10-31,2021-10-31,abgelaufen
4805,2020-11-01,2021-11-01,gekündigt
4806,2020-11-02,,aktiv
4807,2020-11-03,2021-11-03,abgelaufen
4808,2020-11-04,2021-11-04,gekündigt
4809,2020-11-05,,aktiv
4810,2020-11-06,2021-11-06,abgelaufen
4811,2020-11-07,2021-11-07,gekündigt
4812,2020-11-08,,aktiv
4813,2020-11-09,2021-11-09,abgelaufen
4814,2020-11-10,2021-11-10,gekündigt
4815,2020-11-11,,aktiv
4816,2020-11-12,2021-11-12,abgelaufen
4817,2020-11-13,2021-11-13,gekündigt
4818,2020-11-14,,aktiv
4819,2020-11-15,2021-11-15,abgelaufen
4820,2020-11-16,2021-11-16,gekündigt
4821,2020-11-17,,aktiv
4822,2020-11-18,2021-11-18,abgelaufen
4823,2020-11-19,2021-11-19,gekündigt
4824,2020-11-20,,aktiv
4825,2020-11-21,2021-11-21,abgelaufen
4826,2020-11-22,2021-11-22,gekündigt
4827,2020-11-23,,aktiv
4828,2020-11-24,2021-11-24,abgelaufen
4829,2020-11-25,2021-11-25,gekündigt
4830,2020-11-26,,aktiv
4831,2020-11-27,2021-11-27,abgelaufen
4832,2020-11-28,2021-11-28,gekündigt
4833,2020-11-29,,aktiv
4834,2020-11-30,2021-11-30,abgelaufen
4835,2020-12-01,2021-12-01,gekündigt
4836,2020-12-02,,aktiv
4837,2020-12-03,2021-12-03,abgelaufen
4838,2020-12-04,2021-12-04,gekündigt
4839,2020-12-05,,aktiv
4840,2020-12-06,2021-12-06,abgelaufen
4841,2020-12-07,2021-12-07,gekündigt
4842,2020-12-08,,aktiv
4843,2020-12-09,2021-12-09,abgelaufen
4844,2020-12-10,2021-12-10,gekündigt
4845,2020-12-11,,aktiv
4846,2020-12-12,2021-12-12,abgelaufen
4847,2020-12-13,2021-12-13,gekündigt
4848,2020-12-14,,aktiv
4849,2020-12-15,2021-12-15,abgelaufen
4850,2020-12-16,2021-12-16,gekündigt
4851,2020-12-17,,aktiv
4852,2020-12-18,2021-12-18,abgelaufen
4853,2020-12-19,2021-12-19,gekündigt
4854,2020-12-20,,aktiv
4855,2020-12-21,2021-12-21,abgelaufen
4856,2020-12-22,2021-12-22,gekündigt
4857,2020-12-23,,aktiv
4858,2020-12-24,2021-12-24,abgelaufen
4859,2020-12-25,2021-12-25,gekündigt
4860,2020-12-26,,aktiv
4861,2020-12-27,2021-12-27,abgelaufen
4862,2020-12-28,2021-12-28,gekündigt
4863,2020-12-29,,aktiv
4864,2020-12-30,2021-12-30,abgelaufen
4865,2020-12-31,2021-12-31,gekündigt
4866,2021-01-01,,aktiv
4867,2021-01-02,2022-01-02,abgelaufen
4868,2021-01-03,2022-01-03,gekündigt
4869,2021-01-04,,aktiv
4870,2021-01-05,2022-01-05,abgelaufen
4871,2021-01-06,2022-01-06,gekündigt
4872,2021-01-07,,aktiv
4873,2021-01-08,2022-01-08,abgelaufen
4874,2021-01-09,2022-01-09,gekündigt
4875,2021-01-10,,aktiv
4876,2021-01-11,2022-01-11,abgelaufen
4877,2021-01-12,2022-01-12,gekündigt
4878,2021-01-13,,aktiv
4879,2021-01-14,2022-01-14,abgelaufen
4880,2021-01-15,2022-01-15,gekündigt
4881,2021-01-16,,aktiv
4882,2021-01-17,2022-01-17,abgelaufen
4883,2021-01-18,2022-01-18,gekündigt
4884,2021-01-19,,aktiv
4885,2021-01-20,2022-01-20,abgelaufen
4886,2021-01-21,2022-01-21,gekündigt
4887,2021-01-22,,aktiv
4888,2021-01-23,2022-01-23,abgelaufen
4889,2021-01-24,2022-01-24,gekündigt
4890,2021-01-25,,aktiv
4891,2021-01-26,2022-01-26,abgelaufen
4892,2021-01-27,2022-01-27,gekündigt
4893,2021-01-28,,aktiv
4894,2021-01-29,2022-01-29,abgelaufen
4895,2021-01-30,2022-01-30,gekündigt
4896,2021-01-31,,aktiv
4897,2021-02-01,2022-02-01,abgelaufen
4898,2021-02-02,2022-02-02,gekündigt
4899,2021-02-03,,aktiv
4900,2021-02-04,2022-02-04,abgelaufen
4901,2021-02-05,2022-02-05,gekündigt
4902,2021-02-06,,aktiv
4903,2021-02-07,2022-02-07,abgelaufen
4904,2021-02-08,2022-02-08,gekündigt
4905,2021-02-09,,aktiv
4906,2021-02-10,2022-02-10,abgelaufen
4907,2021-02-11,2022-02-11,gekündigt
4908,2021-02-12,,aktiv
4909,2021-02-13,2022-02-13,abgelaufen
4910,2021-02-14,2022-02-14,gekündigt
4911,2021-02-15,,aktiv
4912,2021-02-16,2022-02-16,abgelaufen
4913,2021-02-17,2022-02-17,gekündigt
4914,2021-02-18,,aktiv
4915,2021-02-19,2022-02-19,abgelaufen
4916,2021-02-20,2022-02-20,gekündigt
4917,2021-02-21,,aktiv
4918,2021-02-22,2022-02-22,abgelaufen
4919,2021-02-23,2022-02-23,gekündigt
4920,2021-02-24,,aktiv
4921,2021-02-25,2022-02-25,abgelaufen
4922,2021-02-26,2022-02-26,gekündigt
4923,2021-02-27,,aktiv
4924,2021-02-28,2022-02-28,abgelaufen
4925,2021-03-01,2022-03-01,gekündigt
4926,2021-03-02,,aktiv
4927,2021-03-03,2022-03-03,abgelaufen
4928,2021-03-04,2022-03-04,gekündigt
4929,2021-03-05,,aktiv
4930,2021-03-06,2022-03-06,abgelaufen
4931,2021-03-07,2022-03-07,gekündigt
4932,2021-03-08,,aktiv
4933,2021-03-09,2022-03-09,abgelaufen
4934,2021-03-10,2022-03-10,gekündigt
4935,2021-03-11,,aktiv
4936,2021-03-12,2022-03-12,abgelaufen
4937,2021-03-13,2022-03-13,gekündigt
4938,2021-03-14,,aktiv
4939,2021-03-15,2022-03-15,abgelaufen
4940,2021-03-16,2022-03-16,gekündigt
4941,2021-03-17,,aktiv
4942,2021-03-18,2022-03-18,abgelaufen
4943,2021-03-19,2022-03-19,gekündigt
4944,2021-03-20,,aktiv
4945,2021-03-21,2022-03-21,abgelaufen
4946,2021-03-22,2022-03-22,gekündigt
4947,2021-03-23,,aktiv
4948,2021-03-24,2022-03-24,abgelaufen
4949,2021-03-25,2022-03-25,gekündigt
4950,2021-03-26,,aktiv
4951,2021-03-27,2022-03-27,abgelaufen
4952,2021-03-28,2022-03-28,gekündigt
4953,2021-03-29,,aktiv
4954,2021-03-30,2022-03-30,abgelaufen
4955,2021-03-31,2022-03-31,gekündigt
4956,2021-04-01,,aktiv
4957,2021-04-02,2022-04-02,abgelaufen
4958,2021-04-03,2022-04-03,gekündigt
4959,2021-04-04,,aktiv
4960,2021-04-05,2022-04-05,abgelaufen
4961,2021-04-06,2022-04-06,gekündigt
4962,2021-04-07,,aktiv
4963,2021-04-08,2022-04-08,abgelaufen
4964,2021-04-09,2022-04-09,gekündigt
4965,2021-04-10,,aktiv
4966,2021-04-11,2022-04-11,abgelaufen
4967,2021-04-12,2022-04-12,gekündigt
4968,2021-04-13,,aktiv
4969,2021-04-14,2022-04-14,abgelaufen
4970,2021-04-15,2022-04-15,gekündigt
4971,2021-04-16,,aktiv
4972,2021-04-17,2022-04-17,abgelaufen
4973,2021-04-18,2022-04-18,gekündigt
4974,2021-04-19,,aktiv
4975,2021-04-20,2022-04-20,abgelaufen
4976,2021-04-21,2022-04-21,gekündigt
4977,2021-04-22,,aktiv
4978,2021-04-23,2022-04-23,abgelaufen
4979,2021-04-24,2022-04-24,gekündigt
4980,2021-04-25,,aktiv
4981,2021-04-26,2022-04-26,abgelaufen
4982,2021-04-27,2022-04-27,gekündigt
4983,2021-04-28,,aktiv
4984,2021-04-29,2022-04-29,abgelaufen
4985,2021-04-30,2022-04-30,gekündigt
4986,2021-05-01,,aktiv
4987,2021-05-02,2022-05-02,abgelaufen
4988,2021-05-03,2022-05-03,gekündigt
4989,2021-05-04,,aktiv
4990,2021-05-05,2022-05-05,abgelaufen
4991,2021-05-06,2022-05-06,gekündigt
4992,2021-05-07,,aktiv
4993,2021-05-08,2022-05-08,abgelaufen
4994,2021-05-09,2022-05-09,gekündigt
4995,2021-05-10,,aktiv
4996,2021-05-11,2022-05-11,abgelaufen
4997,2021-05-12,2022-05-12,gekündigt
4998,2021-05-13,,aktiv
4999,2021-05-14,2022-05-14,abgelaufen
5000,2021-05-15,2022-05-15,gekündigt
