Vertragsnummer,Vertragsbeginn,Vertragsende,Vertragsstatus
555e01bbb056,2023-11-16,,aktiv
5d16d4b866e0,2021-08-06,2022-08-06,gekündigt
2e2bacef7d15,2020-08-27,,aktiv
86c52016aa48,2024-01-30,2025-01-29,abgelaufen
409b8bfae681,2024-02-10,2025-02-09,abgelaufen
fadceb70787e,2020-10-09,,aktiv
3e7f82c219bd,2021-09-15,2022-09-15,abgelaufen
aef28f0344ac,2022-05-20,2023-05-20,gekündigt
369b4e9b63e8,2020-06-24,2021-06-24,abgelaufen
1a40f6a3e174,2024-11-23,2025-11-23,gekündigt
f2cda7ce4a1d,2023-12-21,,aktiv
7332e14f52a0,2022-10-17,2023-10-17,gekündigt
c61471a6b0e1,2021-11-24,,aktiv
dfee15f59d5a,2022-02-05,2023-02-05,gekündigt
b05950753505,2020-10-06,2021-10-06,gekündigt
eed7c68d08d3,2021-12-23,,aktiv
f08d792e8619,2021-02-22,,aktiv
f9043ee21482,2024-02-11,2025-02-10,abgelaufen
518264727c46,2024-11-06,,aktiv
0a79694a762c,2024-08-31,2025-08-31,gekündigt
0ddf9bb4ee44,2024-05-26,,aktiv
2b731a560ec1,2020-09-12,,aktiv
74c9b768afa9,2023-03-30,2024-03-29,gekündigt
2dc98d760b75,2021-02-03,2022-02-03,gekündigt
fdf437758577,2020-07-29,2021-07-29,gekündigt
ac6f67572797,2021-04-17,2022-04-17,gekündigt
e2e28e55336f,2023-08-11,,aktiv
30d3b478b87f,2021-04-21,2022-04-21,gekündigt
ff60ad1621ac,2024-03-17,2025-03-17,gekündigt
d88844cb71f5,2022-12-08,2023-12-08,abgelaufen
c4384d468951,2024-05-22,2025-05-22,abgelaufen
cb0ab4d8ddfe,2024-08-13,2025-08-13,abgelaufen
1827712eebed,2020-09-13,2021-09-13,abgelaufen
e1c77a863520,2020-01-16,2021-01-15,gekündigt
a8f9f764ec8d,2020-07-08,,aktiv
0ffb8029603e,2020-06-17,2021-06-17,gekündigt
31137798168c,2020-04-06,2021-04-06,gekündigt
935032319a87,2023-04-07,2024-04-06,gekündigt
6486c3a39b58,2024-03-04,,aktiv
55208ff3b5c5,2021-06-27,,aktiv
91d63bee9136,2024-09-11,2025-09-11,gekündigt
de0a4061140f,2024-08-26,2025-08-26,abgelaufen
85403b01ac44,2023-11-25,2024-11-24,abgelaufen
3eb3a5ad3b87,2020-04-28,2021-04-28,gekündigt
936280f8a3ba,2022-09-16,2023-09-16,abgelaufen
9a2bd4d636ad,2022-05-04,2023-05-04,abgelaufen
4c74e6d90979,2022-04-18,,aktiv
78bda7c3885e,2022-06-30,2023-06-30,gekündigt
f2e30f0ff238,2020-02-03,2021-02-02,gekündigt
5816ed045bb8,2024-01-14,2025-01-13,gekündigt
30671a1748c3,2023-11-14,,aktiv
42d44547fd79,2021-08-16,2022-08-16,abgelaufen
4a86058f23a1,2021-01-02,2022-01-02,gekündigt
a7654b344cd7,2022-07-11,,aktiv
9b1cf8d1f46b,2023-12-22,2024-12-21,abgelaufen
a3991110b8f9,2023-05-18,2024-05-17,abgelaufen
673baf8544b8,2024-01-15,,aktiv
c71c6a9b8e7e,2024-02-23,,aktiv
35d4e4d839ca,2023-02-26,2024-02-26,abgelaufen
b81f3cb60422,2024-10-09,2025-10-09,abgelaufen
a045308b6918,2021-10-08,2022-10-08,abgelaufen
709b6dcfb8e6,2024-05-26,2025-05-26,gekündigt
4a6f8d0188b2,2021-11-07,,aktiv
8b6e9662b0d3,2023-06-19,2024-06-18,abgelaufen
639ce0134d0e,2023-07-12,2024-07-11,abgelaufen
49597ea0bdb6,2022-01-08,,aktiv
62d205af4409,2021-12-16,2022-12-16,abgelaufen
fbc75e1d3676,2021-06-22,2022-06-22,gekündigt
e38e970942eb,2022-10-24,2023-10-24,gekündigt
eeff517bbdbd,2020-12-05,,aktiv
3d67150ce635,2020-07-23,,aktiv
6a74d401d182,2024-07-09,2025-07-09,gekündigt
a10eec4e0c59,2023-02-11,2024-02-11,abgelaufen
55e7c1d10322,2024-12-24,2025-12-24,gekündigt
a35a6d160605,2023-03-23,,aktiv
29155d6c6557,2023-01-07,2024-01-07,abgelaufen
5918e923b887,2024-03-23,,aktiv
1817a7e8c48e,2024-12-13,,aktiv
eec0adda015b,2022-07-12,2023-07-12,abgelaufen
6e7451778a05,2023-08-13,,aktiv
65abd5b359e2,2023-11-08,,aktiv
dae61c2c431d,2021-12-20,2022-12-20,abgelaufen
edb147db4f0e,2021-02-25,,aktiv
e5bef02e3fe4,2022-01-28,,aktiv
a40938b8234e,2023-09-30,2024-09-29,abgelaufen
9cedac6c3169,2021-02-19,2022-02-19,abgelaufen
ba48fe14761e,2021-07-07,2022-07-07,gekündigt
a03d5d9d0d49,2020-03-28,2021-03-28,gekündigt
2d5506ccffb1,2021-02-19,2022-02-19,abgelaufen
17ccf53cb272,2021-02-03,2022-02-03,gekündigt
de904b4eda2f,2023-05-20,2024-05-19,abgelaufen
ba1e1ea2fe7f,2021-08-26,2022-08-26,gekündigt
c3e4a3c067a7,2024-12-14,,aktiv
95028f4ed859,2022-05-22,2023-05-22,abgelaufen
32abc58bf176,2024-08-14,2025-08-14,gekündigt
013e9901313e,2021-11-08,2022-11-08,gekündigt
65f217497d90,2020-09-22,2021-09-22,abgelaufen
93ebd349f5ac,2023-04-29,2024-04-28,gekündigt
b048b127947b,2020-02-03,,aktiv
bfb1fc0245b7,2023-12-11,2024-12-10,gekündigt
507e8e97a025,2023-09-12,2024-09-11,abgelaufen
c4dc4e6907c0,2021-02-09,2022-02-09,gekündigt
e667915a718e,2024-09-19,,aktiv
d9b6dfc8d760,2021-07-19,2022-07-19,abgelaufen
0a8fd31e3a0a,2021-06-02,2022-06-02,gekündigt
b25b9a23ca62,2024-03-18,,aktiv
cddd35ed18a0,2024-04-06,2025-04-06,abgelaufen
6f12f8f9909d,2022-08-12,,aktiv
684595956b2c,2022-07-27,2023-07-27,gekündigt
74db5e638f77,2021-06-05,2022-06-05,abgelaufen
3a1bd56971db,2021-09-19,,aktiv
7bf7fb1b2afe,2022-02-16,,aktiv
49722282f4eb,2022-12-12,,aktiv
733b7d8ff4bf,2023-10-24,,aktiv
cffcc07dd131,2022-09-27,2023-09-27,abgelaufen
142e2c4c0c5f,2020-07-25,2021-07-25,abgelaufen
d57919f6c04d,2021-05-15,2022-05-15,gekündigt
71d79963e97c,2024-08-07,2025-08-07,gekündigt
fa72cb27a46b,2020-10-23,2021-10-23,abgelaufen
002749151eba,2020-05-24,,aktiv
fdb455043111,2024-10-28,2025-10-28,abgelaufen
6ff2ccb35b81,2020-01-22,,aktiv
8f03dbe55673,2022-12-03,2023-12-03,abgelaufen
0fa4c48e7d5c,2023-12-07,2024-12-06,abgelaufen
94852126bb40,2022-01-08,2023-01-08,abgelaufen
23c2af26214b,2024-11-17,2025-11-17,gekündigt
bf9ee4d4294e,2023-04-19,2024-04-18,abgelaufen
ecaa8af9024d,2020-10-28,2021-10-28,abgelaufen
09ddb3ae9dc5,2024-05-03,2025-05-03,abgelaufen
7fb6cd93e27c,2022-12-26,2023-12-26,abgelaufen
dad2093730b7,2024-11-07,2025-11-07,abgelaufen
399a42dc953c,2021-02-15,2022-02-15,abgelaufen
e6aea273cbfa,2023-07-23,,aktiv
bad40ce8cda3,2022-02-14,2023-02-14,abgelaufen
282ddf1564ae,2023-02-27,,aktiv
024cc98522e0,2022-02-09,2023-02-09,abgelaufen
3b047f704d14,2021-12-08,2022-12-08,gekündigt
ef05c0ebadad,2020-10-11,2021-10-11,abgelaufen
57e2ee62be15,2023-02-24,,aktiv
d4e51058ebeb,2023-04-05,,aktiv
778ac2e5e866,2022-09-14,,aktiv
69c8b30fc113,2022-01-06,2023-01-06,gekündigt
8171fb36c170,2021-07-04,,aktiv
4f20d3fde3ba,2020-12-29,2021-12-29,abgelaufen
6076b6837f6f,2021-06-24,2022-06-24,gekündigt
ea3440e82427,2023-01-01,2024-01-01,gekündigt
74117f393f3b,2021-01-02,,aktiv
84954d4ce9f0,2020-12-14,2021-12-14,gekündigt
70445618e0ca,2020-03-21,2021-03-21,gekündigt
206902e5b568,2024-08-10,,aktiv
3f2a450a477f,2023-06-04,2024-06-03,gekündigt
70895d332990,2020-06-20,2021-06-20,gekündigt
65afd6bf74ac,2021-04-06,,aktiv
527e4e6d2a5c,2022-09-11,2023-09-11,gekündigt
59a6cc6107a4,2021-10-02,2022-10-02,gekündigt
165f8f82ac2e,2024-04-17,,aktiv
8e6b11f6debc,2022-12-01,2023-12-01,gekündigt
4d4cff466b82,2021-02-18,,aktiv
50f13e15ca8e,2023-11-22,2024-11-21,abgelaufen
f904a7c9e826,2024-01-17,,aktiv
82a2748e0473,2021-12-27,,aktiv
efabd669a32b,2023-03-10,2024-03-09,abgelaufen
4b1e4c2351d1,2022-12-30,2023-12-30,gekündigt
52254143255b,2020-07-23,,aktiv
f7fce9c674b0,2021-04-16,,aktiv
940d8e027281,2023-11-09,2024-11-08,gekündigt
833d83bdf48c,2020-08-19,2021-08-19,gekündigt
8af4b89fa2b9,2024-09-19,2025-09-19,gekündigt
0a4e9bd4d548,2020-09-11,2021-09-11,gekündigt
ef1559d805ba,2021-07-27,,aktiv
a33fe7ca4222,2022-03-25,2023-03-25,abgelaufen
bff9d4c0b928,2023-04-29,2024-04-28,abgelaufen
619df918028f,2022-03-26,,aktiv
60a90d182dbc,2023-02-14,2024-02-14,gekündigt
7cbc6cd51aba,2020-02-14,,aktiv
bdba4b64fa37,2021-12-24,2022-12-24,gekündigt
a980cee57c48,2024-09-24,,aktiv
ffc2e000e9bb,2023-12-02,,aktiv
c3e3d13eb7d4,2020-10-15,2021-10-15,abgelaufen
7a1033fea289,2023-08-15,,aktiv
7f20dbbab11b,2024-11-21,2025-11-21,abgelaufen
2ceeb338dfe5,2023-08-28,2024-08-27,abgelaufen
7226b94bd50e,2024-08-08,,aktiv
ff325ef384e7,2023-06-20,2024-06-19,gekündigt
706eed212bd2,2023-10-05,,aktiv
d2e4595cb647,2023-05-25,,aktiv
9f2a23b3b2ef,2024-12-12,,aktiv
24cbe2691ddd,2022-04-19,2023-04-19,gekündigt
a1eec019bd54,2022-07-27,2023-07-27,gekündigt
610c9643df32,2023-11-27,2024-11-26,gekündigt
59a5b833548c,2021-09-18,,aktiv
9cc072eb0825,2024-09-06,2025-09-06,abgelaufen
f2091f2d28fb,2020-12-05,2021-12-05,gekündigt
f479c2450d1d,2022-04-12,2023-04-12,abgelaufen
f2b00be6ba00,2022-01-19,,aktiv
87db019878e8,2024-06-26,,aktiv
33e8c829ec23,2020-04-24,2021-04-24,abgelaufen
dad287febe4b,2021-09-29,,aktiv
9c27a3b102be,2022-06-09,2023-06-09,gekündigt
6e2a46477461,2023-09-01,2024-08-31,gekündigt
431a6cc54158,2023-04-30,,aktiv
a7bc8dd7f447,2023-06-07,,aktiv
e876552be923,2024-08-14,,aktiv
b725aea822ed,2023-07-28,2024-07-27,gekündigt
18d497f27c02,2022-10-12,2023-10-12,abgelaufen
2e1efa20120e,2023-06-28,2024-06-27,gekündigt
fe4716bca131,2023-09-11,,aktiv
9e7baf201064,2024-02-13,2025-02-12,abgelaufen
c1a2bd425c33,2022-02-04,2023-02-04,gekündigt
abe4a1445611,2023-08-25,,aktiv
92089f8af371,2020-08-20,2021-08-20,gekündigt
5b12cab3ce5c,2024-01-21,2025-01-20,gekündigt
f8303e63da0e,2021-10-11,,aktiv
c7891789ddd6,2020-10-04,2021-10-04,gekündigt
e053a5cee967,2024-05-10,2025-05-10,abgelaufen
63bc9e87adeb,2022-05-10,2023-05-10,gekündigt
aeb620ed067a,2023-02-15,,aktiv
4c2f2d8b90c9,2023-05-16,,aktiv
a7f541ec10b5,2023-02-07,,aktiv
8bab7d98ff63,2023-10-31,2024-10-30,abgelaufen
34f62ddf87a7,2024-01-01,,aktiv
4276ef9b3ee2,2022-03-07,,aktiv
e4692a552b0a,2024-01-27,,aktiv
23c6f616dc6a,2024-04-25,2025-04-25,abgelaufen
c2edeffa5f39,2022-05-12,2023-05-12,gekündigt
e5ac8771c710,2020-12-14,2021-12-14,abgelaufen
dc993c224b1c,2020-11-11,,aktiv
dfc26e3d511e,2021-08-17,,aktiv
648b7e63ea37,2024-05-10,,aktiv
2f2e203990f4,2020-12-11,2021-12-11,gekündigt
d06d03eca36c,2021-06-22,2022-06-22,abgelaufen
b20458e79135,2020-09-14,,aktiv
d229b74c2ae5,2023-06-18,2024-06-17,abgelaufen
51d27df6eb66,2020-05-23,,aktiv
15e49fb45adb,2024-05-10,2025-05-10,abgelaufen
e9e6c7f21040,2021-08-13,2022-08-13,abgelaufen
df6d902177c9,2023-10-16,2024-10-15,gekündigt
3888b97b527d,2020-05-27,,aktiv
81b08be39f3e,2024-11-03,,aktiv
7df0e3e05acc,2023-08-18,,aktiv
a12c449f8f52,2020-10-23,2021-10-23,gekündigt
8fca5497dab0,2020-01-02,2021-01-01,abgelaufen
52f980038258,2022-11-06,2023-11-06,gekündigt
a4918d3e431b,2021-12-12,2022-12-12,abgelaufen
6d104273f31c,2023-08-05,2024-08-04,abgelaufen
f57dd4913b3a,2021-07-16,,aktiv
5baa73c23fa0,2021-03-07,2022-03-07,gekündigt
5c25423e58f3,2021-04-09,2022-04-09,gekündigt
6dc7252d9f0f,2021-11-10,,aktiv
a874486d428f,2024-02-26,,aktiv
0a21e2ed36a8,2023-07-12,2024-07-11,gekündigt
fb46d20a532e,2020-10-07,,aktiv
15962fe22219,2023-12-21,,aktiv
ab2f13f61e9c,2022-12-15,2023-12-15,gekündigt
53c0fd6f196c,2021-09-28,2022-09-28,abgelaufen
406c35ef21b4,2021-08-25,2022-08-25,abgelaufen
81cecdaacca7,2021-05-11,2022-05-11,abgelaufen
7d80d875a959,2021-04-14,2022-04-14,gekündigt
5b5c7c3b50f8,2023-01-05,,aktiv
edfc82cf034a,2024-11-11,,aktiv
ef75cf48ddb4,2021-05-04,,aktiv
a15742e21e7b,2020-11-22,,aktiv
73fb55e63cba,2022-04-17,2023-04-17,gekündigt
0807b66db036,2020-10-29,,aktiv
6ba7306657b4,2021-09-16,,aktiv
70bb781db892,2022-03-17,2023-03-17,abgelaufen
7511ee5211a6,2022-01-22,2023-01-22,abgelaufen
195f4fcfe841,2024-09-27,,aktiv
337d142e375a,2023-08-11,2024-08-10,abgelaufen
5f81a55e11ae,2024-09-16,,aktiv
9f701e2fc8ab,2021-10-14,,aktiv
ba97700e8cde,2022-10-31,,aktiv
7b187d5aa778,2020-11-05,,aktiv
67bed9a96219,2024-11-02,2025-11-02,gekündigt
8fd471eedc95,2020-12-05,,aktiv
a53c9785003f,2023-11-08,2024-11-07,abgelaufen
8ecbfc283dcf,2021-08-08,2022-08-08,abgelaufen
4dbb7284ba5e,2021-08-02,,aktiv
c857ff6dca86,2022-07-16,,aktiv
f051fc1921a4,2022-10-04,,aktiv
7334f822528f,2020-11-03,2021-11-03,gekündigt
e987aa9dc7c4,2021-11-20,2022-11-20,abgelaufen
97e7577b68b3,2024-10-14,2025-10-14,abgelaufen
b5fe3ea344ad,2024-02-15,,aktiv
1013c1427ec5,2024-06-25,,aktiv
ac05e21c851e,2023-07-13,2024-07-12,gekündigt
96b338043a1b,2024-05-21,2025-05-21,gekündigt
cc5f04b6ae92,2021-07-29,,aktiv
0f4482fbfa27,2020-10-20,2021-10-20,gekündigt
f0538fbbc32a,2020-04-22,2021-04-22,abgelaufen
dfa11e01b97a,2020-08-04,2021-08-04,abgelaufen
e7196f29d04b,2021-06-21,,aktiv
135d5e976d6e,2022-01-07,2023-01-07,gekündigt
9033dbfe3535,2020-03-11,2021-03-11,abgelaufen
750760d7e522,2020-01-12,2021-01-11,abgelaufen
92ae053428b7,2022-09-10,,aktiv
11f449e59f1b,2024-02-04,,aktiv
f91eb92b88e7,2023-03-13,2024-03-12,abgelaufen
f09ef6834fab,2022-08-07,2023-08-07,abgelaufen
8e38c9b27251,2020-07-04,2021-07-04,gekündigt
7c1bcd96ace0,2024-09-18,2025-09-18,gekündigt
59173c82d948,2022-04-19,2023-04-19,abgelaufen
3f2d1af25fde,2023-01-21,,aktiv
daf04002c2c9,2023-05-26,2024-05-25,abgelaufen
77b93b45a445,2023-11-11,2024-11-10,gekündigt
c4379df5a277,2022-05-27,2023-05-27,gekündigt
52a31e285499,2023-02-18,,aktiv
e7ae24152ce6,2022-06-26,2023-06-26,gekündigt
a38441170b8c,2024-07-23,2025-07-23,abgelaufen
bec5e1703c96,2022-12-05,,aktiv
76d0e91cf9ef,2023-07-18,2024-07-17,abgelaufen
b43176849788,2021-12-31,2022-12-31,abgelaufen
c76d091a9587,2022-05-14,2023-05-14,abgelaufen
f910a11b46d6,2022-11-11,2023-11-11,abgelaufen
957379c9ef15,2024-09-09,2025-09-09,gekündigt
c74f374e1451,2021-11-29,2022-11-29,gekündigt
ed8a27dbc6f5,2021-06-21,2022-06-21,gekündigt
4c59a03704e6,2023-03-10,2024-03-09,abgelaufen
82be0c788082,2022-12-15,,aktiv
eaddcaa476ac,2022-01-07,,aktiv
e93f1e668d40,2020-01-26,,aktiv
549840fbb68b,2022-03-04,2023-03-04,gekündigt
61c6507ffb6e,2021-08-20,,aktiv
0711ffc0e424,2024-01-07,2025-01-06,abgelaufen
cd4115cdbc15,2024-04-12,2025-04-12,gekündigt
7da8c37b41d3,2021-06-05,,aktiv
0d424cb23fdc,2020-05-01,,aktiv
14c1ac12306f,2024-04-11,2025-04-11,gekündigt
9e289acb5bd9,2022-11-30,2023-11-30,gekündigt
7b496386066a,2022-01-21,2023-01-21,gekündigt
9339384e1fe2,2023-10-14,2024-10-13,abgelaufen
4fde885ac1fb,2023-01-22,,aktiv
5c9f81dba9c5,2021-07-02,2022-07-02,abgelaufen
44583494869b,2022-08-21,2023-08-21,abgelaufen
d726a31b9a63,2021-02-02,2022-02-02,abgelaufen
8c0cd10ca2ca,2020-10-28,2021-10-28,gekündigt
4070ef61a1c3,2021-06-26,,aktiv
468acd617ac2,2024-02-13,2025-02-12,gekündigt
78d65a1378c6,2024-06-08,2025-06-08,abgelaufen
723a8fb1c415,2021-06-15,2022-06-15,gekündigt
9658b71b3005,2022-04-19,2023-04-19,gekündigt
d179bc64bfd7,2022-10-15,2023-10-15,abgelaufen
0042bab59489,2021-01-01,,aktiv
f06b7e7f3f5f,2023-01-23,2024-01-23,gekündigt
96b5cc4899ca,2024-01-30,,aktiv
1c469aa70338,2021-06-10,2022-06-10,gekündigt
2b9e43cbfd77,2021-11-13,2022-11-13,gekündigt
3b1342d19ab7,2024-07-22,,aktiv
ec6135f2e124,2021-10-31,2022-10-31,gekündigt
d6c10a64b8a4,2020-04-11,2021-04-11,gekündigt
9416e8e1f69b,2022-12-20,2023-12-20,abgelaufen
61d85181e378,2024-09-06,2025-09-06,abgelaufen
4b338c9391da,2020-05-28,2021-05-28,gekündigt
d82f40188f58,2020-02-23,,aktiv
8e87bccd7dc7,2022-07-14,2023-07-14,abgelaufen
5ddb349c5c1d,2023-05-07,,aktiv
962c1b2a9f1b,2023-10-25,,aktiv
38893e74c667,2022-06-03,2023-06-03,abgelaufen
eb7efffa159b,2020-03-30,2021-03-30,gekündigt
d94a34404603,2021-10-20,2022-10-20,abgelaufen
741fbc2e9ab1,2022-09-22,2023-09-22,gekündigt
945ecc3a8bc2,2023-09-17,2024-09-16,abgelaufen
2604dd305185,2020-05-05,2021-05-05,abgelaufen
77a426cfa520,2021-12-05,,aktiv
27f352525132,2021-06-11,2022-06-11,gekündigt
c85edd3da592,2024-05-03,2025-05-03,gekündigt
f5350ed6d20a,2021-05-08,2022-05-08,gekündigt
870f5ee9f06c,2024-01-04,2025-01-03,abgelaufen
851fcf508eb9,2020-06-17,2021-06-17,gekündigt
39b01f3f25bd,2021-09-11,2022-09-11,gekündigt
731d59dbe380,2023-12-04,,aktiv
c700322ec504,2024-12-15,,aktiv
cbce9187dce2,2023-12-01,,aktiv
ad96acb1f61b,2023-01-24,,aktiv
89e1fd457c5e,2020-11-17,2021-11-17,abgelaufen
71f1dd1e15c5,2020-05-20,2021-05-20,gekündigt
9448da8dbbbf,2024-12-20,2025-12-20,abgelaufen
fac6b91455d4,2021-12-22,,aktiv
725fb0900cc6,2021-07-15,2022-07-15,gekündigt
db92235fa048,2022-11-09,,aktiv
b48b94bd0049,2024-01-24,2025-01-23,gekündigt
393b4ecacbd6,2024-08-11,2025-08-11,abgelaufen
9fd1d7dd2360,2021-07-21,2022-07-21,gekündigt
e342e6a298f0,2024-10-18,,aktiv
bbb596534322,2021-11-05,2022-11-05,abgelaufen
ecc6a6fff248,2023-01-14,2024-01-14,gekündigt
5fc6a6dc7f9c,2020-06-26,,aktiv
c61e18b2d3b6,2024-02-18,2025-02-17,abgelaufen
355a6fbfb919,2021-04-17,2022-04-17,gekündigt
3599af9e811c,2024-03-24,2025-03-24,abgelaufen
ae6b85e78619,2021-06-28,2022-06-28,abgelaufen
00531a9b6dd7,2021-03-18,,aktiv
4b19ecc2fef5,2021-06-01,,aktiv
a7641d0110d7,2023-04-24,2024-04-23,gekündigt
39f6036135ce,2020-04-10,2021-04-10,abgelaufen
7c83fb571eb8,2024-08-05,,aktiv
14de9f0bc048,2023-05-15,2024-05-14,gekündigt
90872c5c7d18,2021-12-25,2022-12-25,abgelaufen
b68fecac9c9f,2024-06-27,,aktiv
c63f3a069336,2024-10-23,,aktiv
d91e313de50a,2020-07-20,2021-07-20,abgelaufen
1d4285ee745e,2021-10-09,2022-10-09,abgelaufen
10cec9ac038f,2021-08-12,2022-08-12,abgelaufen
18c5bb70ee61,2023-03-30,2024-03-29,abgelaufen
b40369a1a002,2020-11-12,,aktiv
ece789a8ff24,2024-12-10,2025-12-10,abgelaufen
d06b6cd10b4a,2023-08-12,2024-08-11,abgelaufen
b3243859e580,2023-03-04,2024-03-03,gekündigt
f74d3af27bf3,2020-12-18,,aktiv
2e5028aed495,2020-02-24,2021-02-23,gekündigt
9abae25ed229,2024-03-14,2025-03-14,abgelaufen
78c2031cc383,2021-04-28,2022-04-28,gekündigt
fb4dd0721156,2022-11-25,2023-11-25,gekündigt
2b75a1965bf6,2021-09-03,2022-09-03,gekündigt
8536ee4ac928,2024-03-16,2025-03-16,gekündigt
1b58f8e82946,2022-08-19,2023-08-19,abgelaufen
cf8eb9ab36ae,2023-12-17,2024-12-16,gekündigt
763c1c051bd0,2020-08-06,2021-08-06,abgelaufen
421ac44415dc,2023-09-24,2024-09-23,abgelaufen
079b7e1d239b,2020-01-03,2021-01-02,gekündigt
b4532722e12f,2021-08-20,,aktiv
74e102b83982,2021-06-25,2022-06-25,abgelaufen
3423394ddbcf,2022-02-07,2023-02-07,gekündigt
1fd4de6c7102,2021-07-04,2022-07-04,gekündigt
5133e5ea0281,2022-01-10,2023-01-10,abgelaufen
da0eca4af65a,2020-08-03,2021-08-03,abgelaufen
1faff10d80ec,2022-11-11,2023-11-11,gekündigt
c14e01b2706d,2022-11-19,,aktiv
a66805016b54,2023-12-13,2024-12-12,abgelaufen
1e8c55d4c180,2023-08-30,2024-08-29,gekündigt
9409c32e14f0,2020-05-22,2021-05-22,abgelaufen
d5ef9e043079,2021-08-08,2022-08-08,abgelaufen
9a2e71358116,2022-04-03,2023-04-03,gekündigt
9a2d87250f00,2024-01-03,,aktiv
ca6a4f880242,2021-05-20,2022-05-20,abgelaufen
3b9a5bf0e4f2,2020-02-17,,aktiv
63474daf0879,2022-06-28,2023-06-28,gekündigt
bdee958cc168,2022-02-27,2023-02-27,abgelaufen
c089759ad72f,2020-07-29,2021-07-29,gekündigt
3956623a2c53,2022-02-11,2023-02-11,gekündigt
afc2003bcf7f,2020-06-04,2021-06-04,abgelaufen
00fcdceaa68e,2024-07-25,2025-07-25,gekündigt
6b5eb6d2f912,2024-10-01,2025-10-01,gekündigt
d725d375e0c0,2023-06-02,2024-06-01,abgelaufen
6c8e6785abdc,2022-09-22,2023-09-22,abgelaufen
1436ce3d3fcb,2024-03-09,2025-03-09,abgelaufen
cc8c1abd819d,2023-04-22,,aktiv
ed58e0e8f618,2021-07-04,2022-07-04,abgelaufen
e065a7237af0,2023-10-30,2024-10-29,gekündigt
ab63efe52552,2021-06-12,2022-06-12,abgelaufen
cc5cd65b68c1,2020-04-26,2021-04-26,gekündigt
3268952a41c9,2022-11-12,2023-11-12,abgelaufen
c3b2d94738af,2023-02-27,2024-02-27,gekündigt
7ccd1382ce8a,2020-09-23,2021-09-23,gekündigt
fc3fe012ad23,2020-06-14,2021-06-14,gekündigt
ea0147e683fd,2020-08-19,2021-08-19,gekündigt
54b5fb87d248,2024-12-23,2025-12-23,gekündigt
e663354eba20,2023-06-27,,aktiv
89cda44f2fde,2020-01-05,,aktiv
a7508680f6e6,2021-07-15,,aktiv
4f375a9e8b43,2024-03-23,2025-03-23,abgelaufen
01f898f4790a,2020-03-15,2021-03-15,gekündigt
7123c15bc5b8,2020-02-10,,aktiv
db8d38ac43cd,2023-05-13,2024-05-12,abgelaufen
308599c7e80d,2020-12-20,,aktiv
0ea26c6e6d16,2020-06-21,,aktiv
21ee5ced325d,2024-03-07,2025-03-07,gekündigt
0b1ad383e993,2022-10-14,2023-10-14,abgelaufen
7c93aca5c542,2023-06-22,2024-06-21,gekündigt
43ddf85e3c58,2024-09-17,,aktiv
9cbf9faf4d2a,2023-10-20,,aktiv
7116169c3ff7,2024-09-03,,aktiv
16346bcf8e2b,2020-11-25,2021-11-25,abgelaufen
fb8381bafd51,2020-07-05,,aktiv
b7477a6ff79e,2021-11-11,,aktiv
1bb1edd73a49,2021-10-21,,aktiv
3c0acef2f6f1,2021-06-05,,aktiv
524adbd62272,2023-07-12,,aktiv
b43c5f733b4f,2024-07-10,2025-07-10,abgelaufen
332140252245,2022-01-04,2023-01-04,abgelaufen
09c69ab607df,2024-07-10,,aktiv
48743a912c85,2022-08-18,2023-08-18,gekündigt
5a429b88ef16,2023-07-10,,aktiv
2cdff31f19e8,2020-04-30,,aktiv
ced4fe4b6569,2021-03-14,2022-03-14,abgelaufen
2994031ff97c,2024-08-01,2025-08-01,gekündigt
53c966cf8aed,2024-10-05,,aktiv
e9b9c5fedf59,2022-03-02,,aktiv
aa6d36f3cbe2,2020-02-01,2021-01-31,abgelaufen
4b3496796afd,2023-06-06,,aktiv
0707d0d8a764,2024-11-24,2025-11-24,abgelaufen
5665eec121a0,2023-08-14,2024-08-13,abgelaufen
65bf44cb8a48,2021-06-09,2022-06-09,gekündigt
753578e88dde,2021-08-26,2022-08-26,abgelaufen
7ba62dc8274f,2022-06-02,2023-06-02,gekündigt
f99088086bbe,2021-02-18,,aktiv
26856df85ef1,2020-11-11,,aktiv
f0da16e6e455,2020-03-18,,aktiv
e8ae8baf6001,2022-11-05,2023-11-05,abgelaufen
3a8d6e59f672,2023-08-26,,aktiv
958d18d67271,2024-05-03,2025-05-03,gekündigt
cd8d9d323ba0,2022-12-12,,aktiv
d7b8c8c2db49,2020-10-15,,aktiv
cca540f0993d,2022-01-06,,aktiv
f702ec29db9c,2020-10-14,2021-10-14,abgelaufen
706d14c19601,2022-08-04,2023-08-04,gekündigt
acade9de5afa,2023-04-17,,aktiv
726c48841b11,2023-03-19,2024-03-18,gekündigt
c0304c101c2f,2024-10-30,,aktiv
8dee0bcc7a72,2020-02-25,2021-02-24,gekündigt
7810c0f4421e,2024-09-06,,aktiv
7e1b9398a8b9,2020-03-15,,aktiv
e170d996f978,2023-07-30,2024-07-29,gekündigt
370e63c58739,2024-09-01,2025-09-01,abgelaufen
dad800adfe3e,2020-01-08,2021-01-07,abgelaufen
12030e71c2e9,2022-06-03,,aktiv
6b6ded8556ea,2023-07-19,,aktiv
4e1e7bee2dfb,2023-06-05,2024-06-04,abgelaufen
